species_name,slope,intercept,p_value,decade_change_lwr,decade_change_upr,se,sd_residuals,aic,bic,sig,decade_change,thirtyyear_change,fourteenyear_change,biogeog,taxon,class,max_depth,max_length,endemism,IUCN,IUCN_category,date_assessed,slope_category,new
Turbo militaris,0.03988492526380736,-80.83895001776652,1.1297398933464075e-11,94.54339601260392,222.61311051091437,0.005603815208518224,0.3805600702325605,368.4016008775739,382.98338846814687,***,150.5239511842785,1789.372580804867,NA,temperate (warm),Invertebrate,Gastropoda,7,15,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Uniophora granifera,-0.004984893188247748,9.220696094092977,6.380661831707713e-6,-15.163165261294859,-6.304727287597046,0.0011003575403832563,0.28730224127411336,862.8123856568661,884.043876779921,***,-10.843898880110075,-30.739851564568422,NA,temperate (cool),Invertebrate,Asteroidea,30,24,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Acanthaluteres brownii,-0.010114649462599466,19.132771919467295,0.03234602809918614,-35.9406480706344,-2.022924974207478,0.004707788785314381,0.43756684653832695,572.5199268480831,588.3120668048057,*,-20.776594808812014,-52.539619339357515,NA,temperate (warm),Vertebrate,Actinopterygii,25,55,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Acanthaluteres spilomelanurus,-0.0036268888247454447,5.679777967960782,0.018472297375248733,-14.174431559072612,-1.4071240901688908,0.0015364783974799446,0.3790872394988916,970.6321524481093,989.8149755488033,*,-8.012013723600461,-23.450993662566898,NA,temperate (cool),Vertebrate,Actinopterygii,10,14,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Acanthaluteres vittiger,-0.003915046412664154,6.546774975232617,0.002027042165618157,-13.70056149944013,-3.2410600610327576,0.0012674501185946992,0.4864790194783406,5023.884631914434,5048.088720747197,**,-8.620340410777029,-25.05916723505614,NA,temperate (cool),Vertebrate,Actinopterygii,40,35,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Acanthistius ocellatus,0.012056079948749628,-25.627353198460657,4.844660141301718e-6,17.279210081375584,48.55954712107041,0.0026194240158828102,0.3960185969771914,1074.8122623980003,1093.830678795952,***,31.99600878968285,143.10537346981437,NA,temperate (warm),Vertebrate,Actinopterygii,100,64,endemic,Least Concern,Not applicable,4/02/2009,increasing,Least Concern
Acanthopagrus australis,0.006505224071731375,-13.986414250122992,0.034947469178829675,1.084210702146867,33.48152419002179,0.003080103352057183,0.5175625994451423,1813.3081699750105,1832.9591412569832,*,16.158833138371058,61.498008151763585,NA,temperate (warm),Vertebrate,Actinopterygii,30,66,endemic,Least Concern,Not applicable,4/12/2009,increasing,Least Concern
Achoerodus gouldii,-6.62364150328991e-4,-0.1494404114539761,0.6535606460955017,-7.856046427238049,5.2654556374966095,0.0014750024163976137,0.21134543570204986,100.8528435237144,118.57172143587096,,-1.5135783111342154,-4.763298087747446,NA,temperate (warm),Vertebrate,Actinopterygii,40,175,endemic,Vulnerable,A2bd,12/03/2008,declining,Near Threatened
Achoerodus viridis,0.0016365930577536864,-4.138886665818816,0.379599141644131,-4.528994385803733,12.943271697618705,0.0018619951065590487,0.3501087919902031,1379.2015405655598,1399.991281981946,,3.8402991440655994,12.816072869006568,NA,temperate (warm),Vertebrate,Actinopterygii,40,100,endemic,Near Threatened,Not applicable,12/03/2008,increasing,Least Concern
Aetapcus maculatus,-0.0011213825130592789,1.0948929491552644,0.4026490848738481,-8.263951623635034,3.5219207260494123,0.0013391137058794958,0.27217080715591574,357.2310258966276,375.6468011950295,,-2.5490280821218,-7.930505312961405,NA,temperate (cool),Vertebrate,Actinopterygii,30,22,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Amphiprion mccullochi,-0.008830015732553846,17.05735657679206,0.048717786872635525,-33.26284342806253,-0.22264515768560147,0.004455803492424553,0.3854668510036238,349.2318835009782,363.3969376816119,*,-18.39818045873459,-47.82775842292915,NA,temperate (warm),Vertebrate,Actinopterygii,12,45,endemic,Vulnerable,B1ab(iii),1/08/2021,declining,Near Threatened
Anoplocapros amygdaloides,2.6004494565512e-4,-2.293990219856392,0.8788538627918658,-6.850726815001909,8.647922978908646,0.001705183316650968,0.21181097149619085,-59.06025651531377,-42.298994891901174,,0.6005718599302596,1.934556627643646,NA,temperate (warm),Vertebrate,Actinopterygii,100,39,endemic,Least Concern,Not applicable,13/11/2019,increasing,Least Concern
Anoplocapros inermis,1.6031330851039397e-4,-1.857577474964552,0.9545703594353735,-11.593756685319146,13.952361534614601,0.002812306615036816,0.2973892615490707,300.04643067119684,316.23591938738195,,0.3698171768366202,1.1882362075676267,NA,temperate (warm),Vertebrate,Actinopterygii,300,37,endemic,Least Concern,Not applicable,13/11/2019,increasing,Least Concern
Anoplocapros lenticularis,1.0146690214140691e-4,-1.9149953197265792,0.9623705147153314,-9.03140196386763,10.442908807253302,0.0021491806853101945,0.21818434935574252,24.23114676909948,39.970723551577834,,0.23390931829552702,0.7504375383520879,NA,temperate (warm),Vertebrate,Actinopterygii,40,33,endemic,Least Concern,Not applicable,12/08/2019,increasing,Least Concern
Aploactisoma milesii,-0.0016190940973472014,2.1886725119489445,0.16741270486794974,-8.61751022046845,1.5675862347359868,0.0011707394968088092,0.17865575342173645,-133.63408528151456,-117.2417881528496,,-3.6594638221923823,-11.245784648890767,NA,temperate (cool),Vertebrate,Actinopterygii,30,23,endemic,Least Concern,Not applicable,24/03/2022,declining,Near Threatened
Aplodactylus lophodon,-4.8495668831186604e-4,0.02750298994653831,0.7770732293577925,-8.465021122805023,6.835055651994631,0.001712447153403424,0.36224094261442685,1561.018905272891,1581.9411578865283,,-1.1104426016109414,-3.5102044972494717,NA,temperate (warm),Vertebrate,Actinopterygii,10,45,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Aracana aurita,-0.004297396647929359,6.853581583072527,6.326216329973973e-5,-13.695978256896261,-4.9349167499243345,0.0010711931188030466,0.32006612324738837,1075.360940159891,1096.653623031665,***,-9.421310388014199,-27.140983043721484,NA,temperate (cool),Vertebrate,Actinopterygii,200,25,endemic,Least Concern,Not applicable,12/08/2019,declining,Near Threatened
Aracana ornata,-0.0014934595103002631,1.1800076212021398,0.30549859079696795,-9.522257436204939,3.178462847684878,0.0014553149341556071,0.19264160971638633,-41.419793752057444,-25.74421833496486,,-3.380362246275644,-10.42036352960288,NA,temperate (cool),Vertebrate,Actinopterygii,60,15,endemic,Least Concern,Not applicable,13/11/2019,declining,Near Threatened
Arripis georgianus,-2.3464151191635713e-4,-0.4539311993513828,0.9403753566849287,-13.663069636056523,14.58046123519251,0.0031356178859118697,0.4241832004616356,910.2442250638328,927.9307141350589,,-0.5388251490496242,-1.7140427921047574,NA,temperate (warm),Vertebrate,Actinopterygii,30,41,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Aspasmogaster costata,0.005223612675910196,-11.408586390440648,2.108095755596219e-4,5.881233656201594,20.130493384293672,0.001398859071509511,0.1812627743032777,-100.2981240737634,-83.25979821750371,***,12.781048227338761,46.94526811795562,NA,temperate (warm),Vertebrate,Actinopterygii,20,5,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Atypichthys strigatus,0.001743561372734706,-3.670599283106072,0.26486560461880326,-2.9952672008065404,11.706463747192691,0.001563431279066536,0.5394779739700886,5225.366705421344,5248.966286713902,,4.096376823303497,13.708770570714293,NA,temperate (warm),Vertebrate,Actinopterygii,30,25,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Austrolabrus maculatus,-0.0018070114977038192,2.559786210367334,0.23813689844875907,-10.480697094781917,2.7881568126384386,0.0015313135147399356,0.3550988118212989,2173.0741400580737,2195.433506106804,,-4.075424708891017,-12.466230295447984,NA,temperate (warm),Vertebrate,Actinopterygii,40,17,endemic,Least Concern,Not applicable,25/03/2009,declining,Near Threatened
Bodianus frenchii,-0.002800354267967797,4.140575786415284,0.26123240894465494,-16.208686206923744,4.904450857541471,0.0024897119425325845,0.3068215302167012,409.01683859725097,426.093223732076,,-6.244564103756408,-18.644173133190222,NA,temperate (warm),Vertebrate,Actinopterygii,82,49,endemic,Near Threatened,Not applicable,12/04/2008,declining,Near Threatened
Bovichtus angustifrons,0.001294989120203211,-3.6777792676058714,0.16141732200631204,-1.182210108181534,7.414929057328584,9.242391641535302e-4,0.25480382919440897,539.093398879121,559.9366726930099,,3.0267241585001825,10.011896570857092,NA,temperate (cool),Vertebrate,Actinopterygii,20,28,endemic,Least Concern,Not applicable,Not Evaluated,increasing,Least Concern
Brachaelurus waddi,-0.0022663998627509836,3.405272705595677,0.5204337410369606,-19.03629227266248,11.270903461989606,0.003522800086151106,0.3237967548714175,332.19798155140774,347.76455839871085,,-5.084748820574742,-15.379574575546625,NA,temperate (warm),Vertebrate,Chondrichthyes,140,122,endemic,Least Concern,Not applicable,15/05/2015,declining,Near Threatened
Brachaluteres jacksonianus,0.00709575839679316,-15.807878196196418,9.945085410337216e-7,10.327218456375546,25.670255761385185,0.0014426242116492404,0.30496979952730774,902.9513680444436,923.4717620849459,***,17.749096645600098,68.68026269634998,NA,temperate (warm),Vertebrate,Actinopterygii,25,10,endemic,Least Concern,Not applicable,3/03/2015,increasing,Least Concern
Caesioperca rasor,-4.679689347824041e-4,0.4276571990909327,0.751527513104278,-7.453794447360932,5.75039644665025,0.0014776645769429275,0.41908937455526,1925.0238700733328,1945.8641885860159,,-1.071753645256675,-3.38935222045366,NA,temperate (cool),Vertebrate,Actinopterygii,100,26,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Cephaloscyllium laticeps,0.01657652311875584,-34.901262648598724,6.744718322251164e-23,35.94009642201267,57.827576836803765,0.00165399251275986,0.499034250833433,2415.240647650311,2436.501521209323,***,46.47558162795441,239.19445172782434,NA,temperate (cool),Vertebrate,Chondrichthyes,60,150,endemic,Least Concern,Not applicable,8/04/2015,increasing,Least Concern
Chaetodon guentheri,0.004289131604225321,-10.042474734815798,0.03974313475540743,0.4797154681004982,21.256278614260637,0.0020823300721892805,0.32743630739713964,762.7435892492423,781.7759672669532,*,10.380235431356235,37.167812059751846,NA,temperate (warm),Vertebrate,Actinopterygii,70,22,endemic,Least Concern,Not applicable,7/10/2009,increasing,Least Concern
Chaetodon tricinctus,-9.66048921374254e-4,1.3475559171977023,0.6837676399399271,-12.12050050489937,8.84073020715589,0.0023700402843196086,0.2867906822294123,354.410363034473,370.9956800651486,,-2.1998522736998,-6.870679436765767,NA,temperate (warm),Vertebrate,Actinopterygii,15,15,endemic,Least Concern,Not applicable,9/10/2009,declining,Near Threatened
Chelmonops curiosus,-0.006459112534536116,11.809039868405648,0.004183011572687316,-22.140362771519275,-4.60944547652892,0.002249862707912532,0.36736036469537847,1077.5606772284175,1097.1555353657375,**,-13.819526746361593,-37.86899209655538,NA,temperate (warm),Vertebrate,Actinopterygii,40,26,endemic,Least Concern,Not applicable,9/10/2009,declining,Near Threatened
Chelmonops truncatus,-0.002225331317002055,3.1560821898767992,0.33656639041322467,-14.415352378786682,5.462365144275032,0.002313859862063463,0.34627462738175113,609.756449276863,627.5393285544053,,-4.994950880637263,-15.123121767681994,NA,temperate (warm),Vertebrate,Actinopterygii,70,22,endemic,Least Concern,Not applicable,9/10/2009,declining,Near Threatened
Chironemus maculosus,9.340170051240365e-4,-2.9274060943852227,0.5222811943170342,-4.334945139559146,9.125693127924878,0.0014585393089899255,0.18633254143392144,-55.07692813287426,-38.63105877486355,,2.1739468737826337,7.124434950687891,NA,temperate (warm),Vertebrate,Actinopterygii,10,33,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Choerodon rubescens,0.02914341847704165,-59.961659045727586,1.5871675616489759e-28,74.66944577203863,119.10456561442466,0.0025111299457403874,0.35313562477605204,712.1428573711003,730.3699707957325,***,95.62942785275132,756.2279318308582,NA,temperate (warm),Vertebrate,Actinopterygii,40,90,endemic,Least Concern,Not applicable,30/04/2004,increasing,Least Concern
Chromis klunzingeri,-0.013509579554603138,26.225274732199775,0.030979835078746052,-44.6790446874096,-2.967161098969376,0.006225345683855835,0.48318841342450564,440.5896350088727,454.78593934845355,*,-26.733709356228424,-63.04327704716164,NA,temperate (warm),Vertebrate,Actinopterygii,40,12,endemic,Least Concern,Not applicable,1/08/2021,declining,Near Threatened
Chromis nitida,-0.006554198296708884,11.784017665811502,0.004894884305664765,-22.539891013361306,-4.536373079529863,0.0023153442454322917,0.25577095168127106,226.32669064090695,242.36194338267734,**,-14.008006503399221,-38.30277164662744,NA,tropical,Vertebrate,Actinopterygii,25,7,endemic,Least Concern,Not applicable,1/08/2021,declining,Near Threatened
Chromis westaustralis,0.0054022985862074175,-11.426404950909967,0.4657395184846981,-18.892076291918578,58.1185007311944,0.007396039060984931,0.6301073353126033,660.8685283426776,675.6434568978883,,13.246029926624942,48.892751197084166,NA,temperate (warm),Vertebrate,Actinopterygii,75,8.5,endemic,Least Concern,Not applicable,1/08/2021,increasing,Least Concern
Cnidoglanis macrocephalus,-0.0014671795146035634,1.6913056314489294,0.4986495417267298,-12.330897444139389,6.6129225933391576,0.0021674706455520423,0.3566965398586049,899.8864429224145,919.0106734261592,,-3.3218781491104776,-10.246735114794793,NA,temperate (warm),Vertebrate,Actinopterygii,15,91,endemic,Data Deficient,Not applicable,4/02/2009,declining,Near Threatened
Cochleoceps bicolor,-0.004232640122088575,7.54183966080836,0.24065514225105186,-22.872813086632178,6.693928454234835,0.003595275620204444,0.24372552091372554,88.60401697178958,101.71647560871165,,-9.28615010699195,-26.792510125998476,NA,temperate (cool),Vertebrate,Actinopterygii,40,4,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Cochleoceps orientalis,0.002056039047232426,-5.295277884763361,0.46786353977401796,-7.721477364075488,19.129727405055334,0.00282963146204688,0.3053123548930917,364.56009700980235,381.09368918178893,,4.848057907425804,16.35719667768383,NA,temperate (warm),Vertebrate,Actinopterygii,40,5.5,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Coris auricularis,0.020293413354200287,-40.39241813249759,8.965443401579985e-26,46.77084383156714,73.47163665499374,0.0018517861906776015,0.2587291522958421,413.47274183835503,431.77304520075353,***,59.563712957227345,346.055837512137,NA,temperate (warm),Vertebrate,Actinopterygii,45,40,endemic,Least Concern,Not applicable,12/04/2008,increasing,Least Concern
Coris bulbifrons,0.005751516654221233,-12.367523170809344,0.08097887874644391,-1.5742062491160755,32.410189545640826,0.0032860930722881767,0.348224895165504,360.0720889378086,375.77979304169025,,14.160317127864912,52.773677513649766,NA,temperate (warm),Vertebrate,Actinopterygii,20,95,endemic,Vulnerable,"B2ab(ii,v)",12/04/2008,increasing,Least Concern
Cristiceps australis,-2.7105067261818245e-4,-0.5794354971509015,0.6583428358498116,-3.33258124901218,2.1642296160427597,6.127342804261466e-4,0.14331957687148933,-646.3534477528,-627.2611262501779,,-0.622173672060664,-1.9773637280430918,NA,temperate (cool),Vertebrate,Actinopterygii,40,30,endemic,Least Concern,Not applicable,4/05/2010,declining,Near Threatened
Dactylophora nigricans,0.007578086963378157,-16.827195161693112,1.70108692145956e-7,11.566100018314424,27.066037668520377,0.0014412824934865573,0.3148939993487273,1034.639543632954,1055.4352685957067,***,19.064109904945486,74.78283638744043,NA,temperate (cool),Vertebrate,Actinopterygii,30,120,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Dicotylichthys punctulatus,0.0013074037877831592,-4.249943537468298,0.528531614799526,-6.14912218006636,13.164376950935768,0.0020732880356228076,0.28252474758858254,380.4032452248851,398.41440540854757,,3.0561794109948837,10.112575610417805,NA,temperate (warm),Vertebrate,Actinopterygii,50,43,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Dinolestes lewini,0.01206520865378641,-25.219188613678355,2.415505248002097e-12,22.19202030447642,42.6465681395455,0.00171478870929949,0.6524579367967518,6968.836088706523,6993.148360233785,***,32.023756765483334,143.26894791931943,NA,temperate (cool),Vertebrate,Actinopterygii,60,90,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Diodon nicthemerus,-0.011843446150660946,22.119195729198335,2.89468055040205e-23,-27.813504531358806,-19.70747438835292,0.00117908189169126,0.41206460473103423,2939.7910583705134,2962.8921617564606,***,-23.868298086599175,-58.21602786757758,NA,temperate (cool),Vertebrate,Actinopterygii,50,40,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Dotalabrus alleni,-0.018940316902810835,36.51502374495229,4.738537089798965e-16,-41.648063523959216,-28.362835296636646,0.002272570217689423,0.318402277452966,522.4617369209968,540.4848731615098,***,-35.34578680322325,-75.23092095468914,NA,temperate (warm),Vertebrate,Actinopterygii,15,10,endemic,Least Concern,Not applicable,4/02/2009,declining,Vulnerable
Dotalabrus aurantiacus,0.005275248977024954,-12.19438056132686,1.792304789637043e-7,7.895311941982073,18.16868552039871,0.0010076672303901929,0.3563490853342792,2370.4554957517453,2393.693661050359,***,12.915221232557379,47.50541618302637,NA,temperate (cool),Vertebrate,Actinopterygii,47,15,endemic,Least Concern,Not applicable,12/06/2009,increasing,Least Concern
Enneapterygius howensis,0.0536982456545127,-108.0330603424659,1.635766988535925e-28,182.43307219134542,319.8066975210655,0.004391249384784237,0.45817947893058103,567.04410137570585,582.5773909296589,***,244.33602092633478,5128.099699393821,NA,temperate (warm),Vertebrate,Actinopterygii,5,3.5,endemic,Least Concern,Not applicable,3/05/2010,increasing,Least Concern
Enoplosus armatus,0.00492830095340914,-10.968206841136164,5.272364251394246e-4,5.062680594942694,19.43113009762784,0.0014201552910925637,0.47738101319217674,5020.312638046528,5044.521824044683,***,12.016760685801609,43.78236754753236,NA,temperate (warm),Vertebrate,Actinopterygii,100,50,endemic,Least Concern,Not applicable,12/08/2019,increasing,Least Concern
Eocallionymus papilio,0.009597864028763201,-20.236121502034003,2.8431280641122316e-8,15.439659303610394,34.772797822376624,0.0017155215195931936,0.31843820390768834,869.6608921459219,889.5737471164447,***,24.732216624292853,102.82974699168676,NA,temperate (warm),Vertebrate,Actinopterygii,50,13,endemic,Least Concern,Not applicable,24/03/2022,increasing,Least Concern
Epinephelides armatus,0.003958804359576829,-9.326229804248635,0.15614398829774817,-3.4077132403459705,24.23204645981484,0.002788091832191508,0.3794851871567635,689.2923724446388,707.0752517221811,,9.543860879489953,33.869530268719934,NA,temperate (warm),Vertebrate,Actinopterygii,35,56,endemic,Near Threatened,Not applicable,30/04/2004,increasing,Least Concern
Epinephelus rivulatus,0.012959862290471276,-27.470038929306295,9.351494513135258e-5,16.25127413798496,56.24262407588356,0.0032756163820247056,0.30430133185107094,277.7143465537058,293.06526834236956,***,34.7716740397756,159.8457352435147,NA,tropical,Vertebrate,Actinopterygii,30,46,endemic,Least Concern,Not applicable,15/02/2017,increasing,Least Concern
Eubalichthys bucephalus,-7.487557797026079e-4,0.07833987276091821,0.7258590225002679,-10.736204292985883,8.230467476022401,0.002134584737816346,0.33061814696642616,677.714216058087,696.3256681755004,,-1.7092967872633404,-5.3676085962900935,NA,temperate (warm),Vertebrate,Actinopterygii,250,50,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Eubalichthys gunnii,-0.0038456155369411106,5.934612825062618,7.074648849356821e-4,-13.031515382333044,-3.6779345893536832,0.0011317525234663933,0.26405978633027216,391.8859039509808,411.5049070308281,***,-8.474134453654356,-24.674798377918318,NA,temperate (cool),Vertebrate,Actinopterygii,150,60,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Eubalichthys mosaicus,-4.734971493939566e-4,-0.7398521253567273,0.7853037556282199,-8.545071233965274,6.985012364324808,0.0017376805373782154,0.30897049324660675,711.2092248268181,730.9076744110123,,-1.0843456028688554,-3.428696999177794,NA,temperate (warm),Vertebrate,Actinopterygii,80,60,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Eupetrichthys angustipes,0.002558751597924524,-6.52965225137976,0.05924786331021703,-0.2255604891815234,12.760173432187951,0.00135554629587236,0.33076930467136834,1655.6050080945697,1677.6203710813654,,6.068765917866777,20.748029208143144,NA,temperate (warm),Vertebrate,Actinopterygii,40,20,endemic,Least Concern,Not applicable,12/06/2008,increasing,Least Concern
Genypterus tigerinus,-0.001702862153915992,2.1878372767760066,0.11702300575783173,-8.43801328204649,0.9781824712652056,0.0010845184490021437,0.19986503293407554,-33.08564636818866,-16.054976016658106,,-3.8451093171175685,-11.791911457842936,NA,temperate (cool),Vertebrate,Actinopterygii,60,120,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Gerres subfasciatus,0.016523108316407444,-34.38738189069701,3.827527788320096e-6,24.69762595133796,71.63425966733435,0.003539498605322901,0.46917224640030136,919.1368993429362,936.5751948176257,***,46.295538935515566,237.86209145131642,NA,temperate (warm),Vertebrate,Actinopterygii,40,22,endemic,Least Concern,Not applicable,2/03/2015,increasing,Least Concern
Girella elevata,0.002730319899105404,-7.047168602328975,0.07610346450595948,-0.6505502882377031,14.140805231545093,0.0015376676967971358,0.31956597995909375,875.8756855712395,895.7322280209124,,6.488619999563655,22.28416905195524,NA,temperate (warm),Vertebrate,Actinopterygii,25,76,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Girella zebra,0.006199783121971777,-13.627560186235154,1.3410791191710963e-5,8.181408021742584,22.98241946781276,0.0014206996552174143,0.4439860241457096,3145.935276783521,3168.6356042143866,***,15.344749771927416,57.90397392133322,NA,temperate (cool),Vertebrate,Actinopterygii,20,54,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Glaucosoma hebraicum,9.731596010267412e-5,-1.9009905391514497,0.9598480213561679,-8.143338743617212,9.354249226483995,0.001931795888707686,0.21149260977025605,-11.314436924933432,4.789026970367825,,0.22432952204381,0.7196274556765452,NA,temperate (warm),Vertebrate,Actinopterygii,200,122,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Glyptauchen panduratus,3.481148125478129e-4,-1.7773400852330008,0.8667641699500511,-8.198347045488177,10.69086854736289,0.0020730302898995193,0.2032481811650107,-8.814066240665525,5.879226828020446,,0.8047851027840641,2.598184052311772,NA,temperate (cool),Vertebrate,Actinopterygii,60,20,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Gnathanacanthus goetzeei,-0.004562519115024778,7.946648649696965,1.075322940249849e-5,-14.05400256256667,-5.6973359801064,0.0010280368873652823,0.22590916698037256,62.02177367212474,79.91733645753384,***,-9.972579065060074,-28.55046802540376,NA,temperate (cool),Vertebrate,Actinopterygii,55,46,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Goniistius gibbosus,0.004473267219391323,-10.697504327996677,0.1979903453731904,-5.199773843493283,29.615210944229837,0.003465538108479791,0.27299885917870687,116.88864457764774,130.95845616350658,,10.849227831484304,39.041534147208054,NA,temperate (warm),Vertebrate,Actinopterygii,20,30,endemic,Least Concern,Not applicable,29/11/2023,increasing,Least Concern
Goniistius rubrolabiatus,-0.0030945889470236853,4.637234453020619,0.17004982423345832,-15.880079212801352,3.0882971869398457,0.0022528605537435417,0.306592099193915,426.27837277226945,444.1054513945581,,-6.877610675774496,-20.388986336926386,NA,temperate (warm),Vertebrate,Actinopterygii,30,40,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Gymnothorax annasona,0.012854467773236481,-27.14916066902808,1.236727556658029e-4,15.830497334687028,56.05095629675202,0.0033021911213748836,0.3220617967976741,264.9001625726878,279.89773451632084,***,34.44500688908704,157.83565193061872,NA,temperate (warm),Vertebrate,Actinopterygii,30,55,endemic,Least Concern,Not applicable,16/08/2011,increasing,Least Concern
Haletta semifasciata,0.0033406730277105814,-8.410997494344269,0.0010187212341947014,3.1727955666440955,13.044194137305778,0.0010123416605428062,0.20669626708741998,-33.99415499734886,-15.772727430106197,**,7.995766267591607,27.909127609492874,NA,temperate (cool),Vertebrate,Actinopterygii,15,41,endemic,Least Concern,Not applicable,18/09/2009,increasing,Least Concern
Halichoeres brownfieldi,-0.008732712271048276,16.971183159254988,0.010710395689791227,-29.88713261833117,-4.6000766177631744,0.0034120600761458624,0.481686224384778,1153.8870956731514,1172.0627430554105,*,-18.215147023913346,-47.45236104105347,NA,temperate (warm),Vertebrate,Actinopterygii,30,15,endemic,Least Concern,Not applicable,13/02/2009,declining,Near Threatened
Helcogramma decurrens,0.01969929956280934,-40.08327970198891,2.193632833212398e-11,38.03779349985021,79.46839655869563,0.0029079609366863208,0.4738448739842721,1592.4980696550056,1612.0767498127395,***,57.39574792197742,326.95055851007334,NA,temperate (warm),Vertebrate,Actinopterygii,15,7,endemic,Least Concern,Not applicable,4/02/2009,increasing,Least Concern
Heteroclinus johnstoni,-0.002775328074522085,4.499390817643167,0.006661899180621373,-10.416112634256168,-1.7656141353692232,0.0010212848451285476,0.30190870692358895,990.5141382798095,1011.5786533980353,**,-6.190522020746254,-18.494014741404836,NA,temperate (cool),Vertebrate,Actinopterygii,50,40,endemic,Least Concern,Not applicable,4/05/2010,declining,Near Threatened
Heteroclinus perspicillatus,0.003130432234461138,-7.261467482403342,0.0047790624278030765,2.2420682071885594,12.974133401995314,0.0011058721727313604,0.21854643331825904,97.17521777594516,115.6072202771295,**,7.474225063197496,25.942941243885283,NA,temperate (cool),Vertebrate,Actinopterygii,10,20,endemic,Least Concern,Not applicable,4/05/2010,increasing,Least Concern
Heteroclinus roseus,0.006655826139618616,-14.353811746917566,4.945838409873223e-7,9.90189632916709,23.626432419407976,0.0013037522867348,0.16099818148939204,-218.7641861944824,-202.14475381841672,***,16.562341085372058,63.30009465398828,NA,temperate (warm),Vertebrate,Actinopterygii,35,15,endemic,Least Concern,Not applicable,4/02/2009,increasing,Least Concern
Heteroclinus tristis,-0.004001613205862948,6.888875370743585,3.56102625851993e-7,-11.965187403551516,-5.525785037820223,7.821278346788629e-4,0.22716924099478977,222.49288234334423,243.59634074553037,***,-8.80230370567438,-25.53565436975596,NA,temperate (cool),Vertebrate,Actinopterygii,10,30,endemic,Least Concern,Not applicable,4/05/2010,declining,Near Threatened
Heteroclinus whiteleggii,0.005618588363439113,-12.116892534343362,0.005858366485269423,3.864780968755522,24.71062555349349,0.0020264440749298506,0.21175552859321725,70.09496321910451,85.90793655625565,**,13.811430917945355,51.28463703547399,NA,temperate (warm),Vertebrate,Actinopterygii,10,10,endemic,Least Concern,Not applicable,4/02/2009,increasing,Least Concern
Heterodontus galeatus,0.005188125088783228,-11.952055643286416,0.027452113909449793,1.3804555589026843,25.258804783245694,0.0023432579797956128,0.24179808998246205,137.46764851958338,153.3116698780765,*,12.688928878080825,46.56153430699551,NA,temperate (warm),Vertebrate,Chondrichthyes,90,152,endemic,Least Concern,Not applicable,3/05/2015,increasing,Least Concern
Heterodontus portusjacksoni,6.322984545699952e-4,-2.7081296062946745,0.6091895065136903,-4.040423226490707,7.289604715297282,0.0012364850006464337,0.26295165416687916,644.1219721883353,664.7059100591929,,1.4665711487140634,4.769181381685391,NA,temperate (warm),Vertebrate,Chondrichthyes,275,165,endemic,Least Concern,Not applicable,18/02/2015,increasing,Least Concern
Hypnos monopterygius,-0.0022824900143747833,3.0915866585068983,0.5211748039250192,-19.178218223492532,11.383735584642384,0.0035534673007985643,0.31562229219085736,261.9831379673893,276.8905289577381,,-5.119907404797625,-15.479838244116278,NA,temperate (warm),Vertebrate,Chondrichthyes,240,70,endemic,Least Concern,Not applicable,24/02/2015,declining,Near Threatened
