"site_code","survey_year","species_name","cover","latitude","longitude","sqrt_cover","transect_id","n_sites_byspp","n_obs_byspp","n_site_species"
"PD-S14",2012,"Xiphophora gladiata",22.8571428571429,-43,146,4.78091443733757,"PD-S14_2012",5,272,5
"PD-S14",2012,"Euptilota articulata",4,-43,146,2,"PD-S14_2012",5,477,5
"PD-S14",2012,"Stenogramme interrupta",11.6,-43,146,3.40587727318528,"PD-S14_2012",5,373,5
"PD-S29",2012,"Thamnoclonium dichotomum",35.625,-43,146,5.96866819315666,"PD-S29_2012",5,332,5
"PD-S29",2012,"Haliptilon roseum",2,-43,146,1.4142135623731,"PD-S29_2012",5,942,5
"PD-S29",2012,"Codium pomoides",2.4,-43,146,1.54919333848297,"PD-S29_2012",5,234,5
"PD-S29",2012,"Caulerpa geminata",12,-43,146,3.46410161513775,"PD-S29_2012",5,468,5
"PD-S29",2012,"Lenormandia marginata",6,-43,146,2.44948974278318,"PD-S29_2012",5,454,5
"PD-S4",2012,"Callophyllis rangiferina",17.5,-43,146,4.18330013267038,"PD-S4_2012",6,571,6
"PD-S4",2012,"Camontagnea oxyclada",19.6,-43,146,4.42718872423573,"PD-S4_2012",6,314,6
"PD-S4",2012,"Euptilota articulata",10,-43,146,3.16227766016838,"PD-S4_2012",6,477,6
"PD-S4",2012,"Lenormandia muelleri",0,-43,146,0,"PD-S4_2012",6,67,6
"PD-S4",2012,"Melanthalia obtusata",22,-43,146,4.69041575982343,"PD-S4_2012",6,365,6
"PD-S4",2012,"Phacelocarpus peperocarpos",16.6666666666667,-43,146,4.08248290463863,"PD-S4_2012",6,739,6
"PD-S4",2012,"Plocamium angustum",16.2,-43,146,4.02492235949962,"PD-S4_2012",6,789,6
"PD-S4",2012,"Carpoglossum confluens",14,-43,146,3.74165738677394,"PD-S4_2012",6,533,6
"PD-S4",2012,"Ecklonia radiata",36.8888888888889,-43,146,6.0736223860962,"PD-S4_2012",6,1137,6
"PD-S4",2012,"Haliptilon roseum",12,-43,146,3.46410161513775,"PD-S4_2012",6,942,6
"PD-S4",2012,"Halopteris paniculata",12,-43,146,3.46410161513775,"PD-S4_2012",6,618,6
"PD-S4",2012,"Durvillaea potatorum",0,-43,146,0,"PD-S4_2012",6,125,6
"PD-S4",2012,"Acrocarpia paniculata",6,-43,146,2.44948974278318,"PD-S4_2012",6,662,6
"PD-S4",2012,"Plocamium dilatatum",0,-43,146,0,"PD-S4_2012",6,564,6
"PD-S4",2012,"Ballia callitricha",16.5,-43,146,4.06201920231798,"PD-S4_2012",6,655,6
"PD-S4",2012,"Cystophora platylobium",8,-43,146,2.82842712474619,"PD-S4_2012",6,184,6
"PD-S4",2012,"Xiphophora gladiata",23.1111111111111,-43,146,4.80740170061865,"PD-S4_2012",6,272,6
"PD-S4",2012,"Phyllospora comosa",69.5384615384615,-43,146,8.33897245099548,"PD-S4_2012",6,659,6
"PD-S4",2012,"Lessonia corrugata",35.3333333333333,-43,146,5.94418483337567,"PD-S4_2012",6,213,6
"PD-S21",2012,"Camontagnea oxyclada",23.8,-43,146,4.87852436706019,"PD-S21_2012",6,314,6
"PD-S21",2012,"Carpoglossum confluens",38,-43,146,6.16441400296898,"PD-S21_2012",6,533,6
"PD-S21",2012,"Ecklonia radiata",37,-43,146,6.08276253029822,"PD-S21_2012",6,1137,6
"PD-S21",2012,"Hemineura frondosa",3.33333333333333,-43,146,1.82574185835055,"PD-S21_2012",6,457,6
"PD-S21",2012,"Phacelocarpus peperocarpos",18.5714285714286,-43,146,4.30945803685667,"PD-S21_2012",6,739,6
"PD-S21",2012,"Callophyllis rangiferina",20.8,-43,146,4.56070170039655,"PD-S21_2012",6,571,6
"PD-S21",2012,"Lenormandia muelleri",17.1428571428571,-43,146,4.14039335605413,"PD-S21_2012",6,67,6
"PD-S21",2012,"Plocamium angustum",9.14285714285714,-43,146,3.02371578407382,"PD-S21_2012",6,789,6
"PD-S21",2012,"Plocamium dilatatum",0,-43,146,0,"PD-S21_2012",6,564,6
"PD-S21",2012,"Haliptilon roseum",10,-43,146,3.16227766016838,"PD-S21_2012",6,942,6
"PD-S21",2012,"Lessonia corrugata",37.1428571428571,-43,146,6.09449400220044,"PD-S21_2012",6,213,6
"PD-S21",2012,"Haloplegma preissii",6,-43,146,2.44948974278318,"PD-S21_2012",6,225,6
"PD-S21",2012,"Pollexfenia lobata",10,-43,146,3.16227766016838,"PD-S21_2012",6,306,6
"PD-S21",2012,"Ballia callitricha",21.7777777777778,-43,146,4.66666666666667,"PD-S21_2012",6,655,6
"PD-S21",2012,"Euptilota articulata",9.33333333333333,-43,146,3.05505046330389,"PD-S21_2012",6,477,6
"PD-S21",2012,"Phyllospora comosa",30,-43,146,5.47722557505166,"PD-S21_2012",6,659,6
"PD-S21",2012,"Xiphophora gladiata",13.6,-43,146,3.68781778291716,"PD-S21_2012",6,272,6
"PD-S21",2012,"Cystophora platylobium",42,-43,146,6.48074069840786,"PD-S21_2012",6,184,6
"PD-S21",2012,"Lenormandia marginata",6.8,-43,146,2.60768096208106,"PD-S21_2012",6,454,6
"PD-S23",2012,"Callophyllis rangiferina",16,-43,146,4,"PD-S23_2012",6,571,6
"PD-S23",2012,"Camontagnea oxyclada",31.8888888888889,-43,146,5.64702478203247,"PD-S23_2012",6,314,6
"PD-S23",2012,"Hemineura frondosa",5,-43,146,2.23606797749979,"PD-S23_2012",6,457,6
"PD-S23",2012,"Lenormandia muelleri",21.0666666666667,-43,146,4.5898438608156,"PD-S23_2012",6,67,6
"PD-S23",2012,"Phacelocarpus peperocarpos",13,-43,146,3.60555127546399,"PD-S23_2012",6,739,6
"PD-S23",2012,"Plocamium angustum",10,-43,146,3.16227766016838,"PD-S23_2012",6,789,6
"PD-S23",2012,"Plocamium dilatatum",13.3333333333333,-43,146,3.65148371670111,"PD-S23_2012",6,564,6
"PD-S23",2012,"Acrocarpia paniculata",21.3333333333333,-43,146,4.61880215351701,"PD-S23_2012",6,662,6
"PD-S23",2012,"Carpoglossum confluens",10,-43,146,3.16227766016838,"PD-S23_2012",6,533,6
"PD-S23",2012,"Haloplegma preissii",8.66666666666667,-43,146,2.94392028877595,"PD-S23_2012",6,225,6
"PD-S23",2012,"Thamnoclonium dichotomum",0,-43,146,0,"PD-S23_2012",6,332,6
"PD-S23",2012,"Ballia callitricha",14.3636363636364,-43,146,3.78993883375924,"PD-S23_2012",6,655,6
"PD-S23",2012,"Halopteris paniculata",5,-43,146,2.23606797749979,"PD-S23_2012",6,618,6
"PD-S23",2012,"Ecklonia radiata",25.1428571428571,-43,146,5.01426536422407,"PD-S23_2012",6,1137,6
"PD-S23",2012,"Melanthalia obtusata",32.6666666666667,-43,146,5.71547606649408,"PD-S23_2012",6,365,6
"PD-S23",2012,"Codium pomoides",6.66666666666667,-43,146,2.58198889747161,"PD-S23_2012",6,234,6
"PD-S23",2012,"Lessonia corrugata",20.6666666666667,-43,146,4.54606056566195,"PD-S23_2012",6,213,6
"PD-S23",2012,"Phyllospora comosa",35.3333333333333,-43,146,5.94418483337567,"PD-S23_2012",6,659,6
"PD-S23",2012,"Lenormandia marginata",8,-43,146,2.82842712474619,"PD-S23_2012",6,454,6
"PD-S23",2012,"Euptilota articulata",8,-43,146,2.82842712474619,"PD-S23_2012",6,477,6
"PD-S22",2012,"Durvillaea potatorum",80.3157894736842,-43,146,8.96190769165161,"PD-S22_2012",5,125,5
"PD-S22",2012,"Phyllospora comosa",33.3333333333333,-43,146,5.77350269189626,"PD-S22_2012",5,659,5
"PD-S22",2012,"Xiphophora gladiata",28,-43,146,5.29150262212918,"PD-S22_2012",5,272,5
"PD-S22",2012,"Camontagnea oxyclada",8,-43,146,2.82842712474619,"PD-S22_2012",5,314,5
"PD-S22",2012,"Plocamium angustum",0,-43,146,0,"PD-S22_2012",5,789,5
"PD-S22",2012,"Ballia callitricha",12.8571428571429,-43,146,3.58568582800318,"PD-S22_2012",5,655,5
"PD-S22",2012,"Lessonia corrugata",32,-43,146,5.65685424949238,"PD-S22_2012",5,213,5
"PD-S22",2012,"Haliptilon roseum",16.9333333333333,-43,146,4.11501316320292,"PD-S22_2012",5,942,5
"PD-S22",2012,"Cystophora platylobium",26.3333333333333,-43,146,5.13160143944688,"PD-S22_2012",5,184,5
"PD-S22",2012,"Euptilota articulata",2,-43,146,1.4142135623731,"PD-S22_2012",5,477,5
"PD-S24",2012,"Carpoglossum confluens",12,-43,146,3.46410161513775,"PD-S24_2012",6,533,6
"PD-S24",2012,"Ecklonia radiata",37.7142857142857,-43,146,6.14119578862991,"PD-S24_2012",6,1137,6
"PD-S24",2012,"Melanthalia obtusata",17.3333333333333,-43,146,4.16333199893227,"PD-S24_2012",6,365,6
"PD-S24",2012,"Thamnoclonium dichotomum",27.0909090909091,-43,146,5.20489280301805,"PD-S24_2012",6,332,6
"PD-S24",2012,"Camontagnea oxyclada",4,-43,146,2,"PD-S24_2012",6,314,6
"PD-S24",2012,"Haliptilon roseum",0,-43,146,0,"PD-S24_2012",6,942,6
"PD-S24",2012,"Ballia callitricha",4,-43,146,2,"PD-S24_2012",6,655,6
"PD-S24",2012,"Codium pomoides",5,-43,146,2.23606797749979,"PD-S24_2012",6,234,6
"PD-S24",2012,"Caulerpa geminata",7.6,-43,146,2.75680975041804,"PD-S24_2012",6,468,6
"PD-S24",2012,"Lenormandia marginata",5,-43,146,2.23606797749979,"PD-S24_2012",6,454,6
"PD-S10",2012,"Lenormandia marginata",5.33333333333333,-43,146,2.3094010767585,"PD-S10_2012",6,454,6
"PD-S10",2012,"Thamnoclonium dichotomum",35.3333333333333,-43,146,5.94418483337567,"PD-S10_2012",6,332,6
"PD-S10",2012,"Caulerpa geminata",12,-43,146,3.46410161513775,"PD-S10_2012",6,468,6
"PD-S10",2012,"Carpoglossum confluens",27.75,-43,146,5.26782687642637,"PD-S10_2012",6,533,6
"PD-S10",2012,"Ecklonia radiata",19.6666666666667,-43,146,4.43471156521669,"PD-S10_2012",6,1137,6
"PD-S10",2012,"Codium pomoides",3,-43,146,1.73205080756888,"PD-S10_2012",6,234,6
"PD-S10",2012,"Phacelocarpus peperocarpos",0,-43,146,0,"PD-S10_2012",6,739,6
"PD-S7",2012,"Camontagnea oxyclada",15.6,-43,146,3.9496835316263,"PD-S7_2012",6,314,6
"PD-S7",2012,"Ecklonia radiata",30.2666666666667,-43,146,5.50151494287407,"PD-S7_2012",6,1137,6
"PD-S7",2012,"Haliptilon roseum",10.6666666666667,-43,146,3.2659863237109,"PD-S7_2012",6,942,6
"PD-S7",2012,"Carpoglossum confluens",31.3333333333333,-43,146,5.59761854124889,"PD-S7_2012",6,533,6
"PD-S7",2012,"Mastophoropsis canaliculata",9.33333333333333,-43,146,3.05505046330389,"PD-S7_2012",6,127,6
"PD-S7",2012,"Thamnoclonium dichotomum",11,-43,146,3.3166247903554,"PD-S7_2012",6,332,6
"PD-S7",2012,"Codium pomoides",5,-43,146,2.23606797749979,"PD-S7_2012",6,234,6
"PD-S7",2012,"Metagoniolithon radiatum",24,-43,146,4.89897948556636,"PD-S7_2012",6,347,6
"PD-S7",2012,"Xiphophora gladiata",11,-43,146,3.3166247903554,"PD-S7_2012",6,272,6
"PD-S7",2012,"Ballia callitricha",11,-43,146,3.3166247903554,"PD-S7_2012",6,655,6
"PD-S7",2012,"Melanthalia obtusata",26,-43,146,5.09901951359278,"PD-S7_2012",6,365,6
"PD-S25",2012,"Camontagnea oxyclada",16.1428571428571,-43,146,4.0178174601215,"PD-S25_2012",6,314,6
"PD-S25",2012,"Carpoglossum confluens",24.1666666666667,-43,146,4.91596040125088,"PD-S25_2012",6,533,6
"PD-S25",2012,"Haliptilon roseum",0,-43,146,0,"PD-S25_2012",6,942,6
"PD-S25",2012,"Phyllospora comosa",66.5,-43,146,8.15475321515004,"PD-S25_2012",6,659,6
"PD-S25",2012,"Plocamium angustum",21.5,-43,146,4.63680924774785,"PD-S25_2012",6,789,6
"PD-S25",2012,"Ecklonia radiata",19,-43,146,4.35889894354067,"PD-S25_2012",6,1137,6
"PD-S25",2012,"Lenormandia marginata",18,-43,146,4.24264068711928,"PD-S25_2012",6,454,6
"PD-S25",2012,"Ballia callitricha",20,-43,146,4.47213595499958,"PD-S25_2012",6,655,6
"PD-S25",2012,"Euptilota articulata",8,-43,146,2.82842712474619,"PD-S25_2012",6,477,6
"PD-S25",2012,"Plocamium dilatatum",56,-43,146,7.48331477354788,"PD-S25_2012",6,564,6
"PD-S25",2012,"Lessonia corrugata",29,-43,146,5.3851648071345,"PD-S25_2012",6,213,6
"PD-S25",2012,"Cystophora platylobium",16,-43,146,4,"PD-S25_2012",6,184,6
"PD-S18",2012,"Caulerpa geminata",0,-43,146,0,"PD-S18_2012",5,468,5
"PD-S18",2012,"Ecklonia radiata",0,-43,146,0,"PD-S18_2012",5,1137,5
"PD-S18",2012,"Haliptilon roseum",12.5454545454545,-43,146,3.54195631614148,"PD-S18_2012",5,942,5
"PD-S18",2012,"Melanthalia obtusata",0,-43,146,0,"PD-S18_2012",5,365,5
"PD-S18",2012,"Thamnoclonium dichotomum",0,-43,146,0,"PD-S18_2012",5,332,5
"PD-S18",2012,"Codium pomoides",0,-43,146,0,"PD-S18_2012",5,234,5
"PD-S18",2012,"Carpoglossum confluens",0,-43,146,0,"PD-S18_2012",5,533,5
"PD-S18",2012,"Ballia callitricha",5.5,-43,146,2.34520787991171,"PD-S18_2012",5,655,5
"PD-S17",2012,"Camontagnea oxyclada",27.8666666666667,-43,146,5.27888877195444,"PD-S17_2012",6,314,6
"PD-S17",2012,"Halopteris paniculata",8,-43,146,2.82842712474619,"PD-S17_2012",6,618,6
"PD-S17",2012,"Hemineura frondosa",2,-43,146,1.4142135623731,"PD-S17_2012",6,457,6
"PD-S17",2012,"Lenormandia muelleri",28.2,-43,146,5.3103672189407,"PD-S17_2012",6,67,6
"PD-S17",2012,"Phacelocarpus peperocarpos",20.6666666666667,-43,146,4.54606056566195,"PD-S17_2012",6,739,6
"PD-S17",2012,"Plocamium angustum",9,-43,146,3,"PD-S17_2012",6,789,6
"PD-S17",2012,"Plocamium dilatatum",23.3333333333333,-43,146,4.83045891539648,"PD-S17_2012",6,564,6
"PD-S17",2012,"Xiphophora gladiata",16,-43,146,4,"PD-S17_2012",6,272,6
"PD-S17",2012,"Ecklonia radiata",24.2222222222222,-43,146,4.92160768674447,"PD-S17_2012",6,1137,6
"PD-S17",2012,"Phyllospora comosa",64,-43,146,8,"PD-S17_2012",6,659,6
"PD-S17",2012,"Ballia callitricha",23.2,-43,146,4.81663783151692,"PD-S17_2012",6,655,6
"PD-S17",2012,"Carpoglossum confluens",24.3333333333333,-43,146,4.93288286231625,"PD-S17_2012",6,533,6
"PD-S17",2012,"Haliptilon roseum",6.4,-43,146,2.5298221281347,"PD-S17_2012",6,942,6
"PD-S17",2012,"Durvillaea potatorum",0,-43,146,0,"PD-S17_2012",6,125,6
"PD-S17",2012,"Lessonia corrugata",0,-43,146,0,"PD-S17_2012",6,213,6
"PD-S17",2012,"Haloplegma preissii",4,-43,146,2,"PD-S17_2012",6,225,6
"PD-S17",2012,"Pollexfenia lobata",12,-43,146,3.46410161513775,"PD-S17_2012",6,306,6
"PD-S17",2012,"Acrocarpia paniculata",30.5,-43,146,5.52268050859363,"PD-S17_2012",6,662,6
"PD-S17",2012,"Euptilota articulata",2,-43,146,1.4142135623731,"PD-S17_2012",6,477,6
"PD-S17",2012,"Codium pomoides",0,-43,146,0,"PD-S17_2012",6,234,6
"PD-S17",2012,"Cystophora platylobium",8,-43,146,2.82842712474619,"PD-S17_2012",6,184,6
"PD-S17",2012,"Melanthalia obtusata",6,-43,146,2.44948974278318,"PD-S17_2012",6,365,6
"TI-S5",2012,"Acrocarpia paniculata",26.6666666666667,-43,147,5.16397779494322,"TI-S5_2012",11,662,11
"TI-S5",2012,"Callophyllis rangiferina",18.3333333333333,-43,147,4.28174419288838,"TI-S5_2012",11,571,11
"TI-S5",2012,"Carpoglossum confluens",37.1428571428571,-43,147,6.09449400220044,"TI-S5_2012",11,533,11
"TI-S5",2012,"Ecklonia radiata",49.4666666666667,-43,147,7.03325434394823,"TI-S5_2012",11,1137,11
"TI-S5",2012,"Lenormandia marginata",13.4545454545455,-43,147,3.66804381851491,"TI-S5_2012",11,454,11
"TI-S5",2012,"Hemineura frondosa",4.4,-43,147,2.0976176963403,"TI-S5_2012",11,457,11
"TI-S5",2012,"Plocamium angustum",4.66666666666667,-43,147,2.16024689946929,"TI-S5_2012",11,789,11
"TI-S5",2012,"Plocamium dilatatum",4,-43,147,2,"TI-S5_2012",11,564,11
"TI-S5",2012,"Ballia callitricha",12,-43,147,3.46410161513775,"TI-S5_2012",11,655,11
"TI-S5",2012,"Pollexfenia lobata",16,-43,147,4,"TI-S5_2012",11,306,11
"TI-S5",2012,"Phacelocarpus peperocarpos",18.8571428571429,-43,147,4.34248118673448,"TI-S5_2012",11,739,11
"TI-S5",2012,"Lessonia corrugata",24,-43,147,4.89897948556636,"TI-S5_2012",11,213,11
"TI-S5",2012,"Sargassum vestitum",10,-43,147,3.16227766016838,"TI-S5_2012",11,434,11
"TI-S5",2012,"Dictyopteris muelleri",0,-43,147,0,"TI-S5_2012",11,555,11
"TI-S5",2012,"Macrocystis pyrifera",37.3333333333333,-43,147,6.11010092660779,"TI-S5_2012",11,204,11
"TI-S5",2012,"Sargassum fallax",0,-43,147,0,"TI-S5_2012",11,692,11
"TI-S5",2012,"Perithalia caudata",12,-43,147,3.46410161513775,"TI-S5_2012",11,338,11
"TI-S5",2012,"Lobophora variegata",0,-43,147,0,"TI-S5_2012",11,739,11
"TI-S5",2012,"Cystophora moniliformis",0,-43,147,0,"TI-S5_2012",11,519,11
"TI-S5",2012,"Undaria pinnatifida",0,-43,147,0,"TI-S5_2012",11,83,11
"TI-S5",2012,"Euptilota articulata",12,-43,147,3.46410161513775,"TI-S5_2012",11,477,11
"TI-S1",2012,"Caulerpa longifolia",38,-43,147,6.16441400296898,"TI-S1_2012",14,300,14
"TI-S1",2012,"Caulerpa scalpelliformis",0,-43,147,0,"TI-S1_2012",14,421,14
"TI-S1",2012,"Ecklonia radiata",41.3846153846154,-43,147,6.43308754678618,"TI-S1_2012",14,1137,14
"TI-S1",2012,"Caulerpa trifaria",37.5,-43,147,6.12372435695795,"TI-S1_2012",14,308,14
"TI-S1",2012,"Lenormandia marginata",10,-43,147,3.16227766016838,"TI-S1_2012",14,454,14
"TI-S1",2012,"Sargassum fallax",28.7058823529412,-43,147,5.35778707611092,"TI-S1_2012",14,692,14
"TI-S1",2012,"Caulerpa geminata",0,-43,147,0,"TI-S1_2012",14,468,14
"TI-S1",2012,"Thamnoclonium dichotomum",0,-43,147,0,"TI-S1_2012",14,332,14
"TI-S1",2012,"Carpoglossum confluens",19.1428571428571,-43,147,4.37525509460387,"TI-S1_2012",14,533,14
"TI-S1",2012,"Callophyllis rangiferina",2,-43,147,1.4142135623731,"TI-S1_2012",14,571,14
"TI-S1",2012,"Hypnea ramentacea",4,-43,147,2,"TI-S1_2012",14,428,14
"TI-S1",2012,"Hemineura frondosa",0,-43,147,0,"TI-S1_2012",14,457,14
"TI-S1",2012,"Echinothamnion hystrix",0,-43,147,0,"TI-S1_2012",14,492,14
"TI-S1",2012,"Caulerpa simpliciuscula",6,-43,147,2.44948974278318,"TI-S1_2012",14,292,14
"TI-S1",2012,"Euptilota articulata",17,-43,147,4.12310562561766,"TI-S1_2012",14,477,14
"TI-S1",2012,"Pollexfenia lobata",0,-43,147,0,"TI-S1_2012",14,306,14
"TI-S1",2012,"Phyllotricha verruculosa",4.66666666666667,-43,147,2.16024689946929,"TI-S1_2012",14,473,14
"TI-S1",2012,"Plocamium angustum",9,-43,147,3,"TI-S1_2012",14,789,14
"TI-S1",2012,"Dictyopteris muelleri",0,-43,147,0,"TI-S1_2012",14,555,14
"TI-S1",2012,"Acrocarpia paniculata",0,-43,147,0,"TI-S1_2012",14,662,14
"TI-S1",2012,"Phacelocarpus peperocarpos",0,-43,147,0,"TI-S1_2012",14,739,14
"TI-S4",2012,"Ballia callitricha",6.5,-43,147,2.54950975679639,"TI-S4_2012",14,655,14
"TI-S4",2012,"Callophyllis rangiferina",8,-43,147,2.82842712474619,"TI-S4_2012",14,571,14
"TI-S4",2012,"Chaetomorpha coliformis",0,-43,147,0,"TI-S4_2012",14,268,14
"TI-S4",2012,"Ecklonia radiata",47.1,-43,147,6.8629439747094,"TI-S4_2012",14,1137,14
"TI-S4",2012,"Plocamium angustum",11.5,-43,147,3.39116499156263,"TI-S4_2012",14,789,14
"TI-S4",2012,"Phyllotricha verruculosa",9.42857142857143,-43,147,3.07059789431495,"TI-S4_2012",14,473,14
"TI-S4",2012,"Carpoglossum confluens",25.1666666666667,-43,147,5.01663898109747,"TI-S4_2012",14,533,14
"TI-S4",2012,"Sargassum vestitum",2,-43,147,1.4142135623731,"TI-S4_2012",14,434,14
"TI-S4",2012,"Acrocarpia paniculata",37.3333333333333,-43,147,6.11010092660779,"TI-S4_2012",14,662,14
"TI-S4",2012,"Lenormandia marginata",14.8,-43,147,3.84707681233427,"TI-S4_2012",14,454,14
"TI-S4",2012,"Champia viridis",0,-43,147,0,"TI-S4_2012",14,325,14
"TI-S4",2012,"Euptilota articulata",11.5,-43,147,3.39116499156263,"TI-S4_2012",14,477,14
"TI-S4",2012,"Caulerpa simpliciuscula",0,-43,147,0,"TI-S4_2012",14,292,14
"TI-S4",2012,"Pollexfenia lobata",10,-43,147,3.16227766016838,"TI-S4_2012",14,306,14
"TI-S4",2012,"Stenogramme interrupta",2,-43,147,1.4142135623731,"TI-S4_2012",14,373,14
"TI-S4",2012,"Echinothamnion hystrix",34,-43,147,5.8309518948453,"TI-S4_2012",14,492,14
"TI-S4",2012,"Halopteris paniculata",20,-43,147,4.47213595499958,"TI-S4_2012",14,618,14
"TI-S4",2012,"Dictyopteris muelleri",0,-43,147,0,"TI-S4_2012",14,555,14
"TI-S4",2012,"Hemineura frondosa",0,-43,147,0,"TI-S4_2012",14,457,14
"TI-S4",2012,"Sargassum fallax",12.8,-43,147,3.57770876399966,"TI-S4_2012",14,692,14
"TI-S4",2012,"Perithalia caudata",33.6666666666667,-43,147,5.8022983951764,"TI-S4_2012",14,338,14
"TI-S4",2012,"Hypnea ramentacea",30,-43,147,5.47722557505166,"TI-S4_2012",14,428,14
"TI-S4",2012,"Phacelocarpus peperocarpos",10,-43,147,3.16227766016838,"TI-S4_2012",14,739,14
"TI-S4",2012,"Cystophora moniliformis",52,-43,147,7.21110255092798,"TI-S4_2012",14,519,14
"TI-S2",2012,"Carpoglossum confluens",23.4545454545455,-43,147,4.84298930976989,"TI-S2_2012",14,533,14
"TI-S2",2012,"Chaetomorpha coliformis",0,-43,147,0,"TI-S2_2012",14,268,14
"TI-S2",2012,"Ecklonia radiata",82.3,-43,147,9.07193474403338,"TI-S2_2012",14,1137,14
"TI-S2",2012,"Lenormandia marginata",10.4615384615385,-43,147,3.23443016025056,"TI-S2_2012",14,454,14
"TI-S2",2012,"Plocamium dilatatum",6,-43,147,2.44948974278318,"TI-S2_2012",14,564,14
"TI-S2",2012,"Sargassum vestitum",4.66666666666667,-43,147,2.16024689946929,"TI-S2_2012",14,434,14
"TI-S2",2012,"Plocamium angustum",15.6666666666667,-43,147,3.95811402901264,"TI-S2_2012",14,789,14
"TI-S2",2012,"Callophyllis rangiferina",2,-43,147,1.4142135623731,"TI-S2_2012",14,571,14
"TI-S2",2012,"Champia viridis",0,-43,147,0,"TI-S2_2012",14,325,14
"TI-S2",2012,"Euptilota articulata",3,-43,147,1.73205080756888,"TI-S2_2012",14,477,14
"TI-S2",2012,"Ballia callitricha",5.33333333333333,-43,147,2.3094010767585,"TI-S2_2012",14,655,14
"TI-S2",2012,"Thamnoclonium dichotomum",12,-43,147,3.46410161513775,"TI-S2_2012",14,332,14
"TI-S2",2012,"Hemineura frondosa",3,-43,147,1.73205080756888,"TI-S2_2012",14,457,14
"TI-S2",2012,"Macrocystis pyrifera",14,-43,147,3.74165738677394,"TI-S2_2012",14,204,14
"TI-S2",2012,"Caulerpa geminata",10.8,-43,147,3.286335345031,"TI-S2_2012",14,468,14
"TI-S2",2012,"Phacelocarpus peperocarpos",7.5,-43,147,2.73861278752583,"TI-S2_2012",14,739,14
"TI-S2",2012,"Acrocarpia paniculata",39.2,-43,147,6.26099033699941,"TI-S2_2012",14,662,14
"TI-S2",2012,"Sargassum fallax",12,-43,147,3.46410161513775,"TI-S2_2012",14,692,14
"TI-S2",2012,"Stenogramme interrupta",0,-43,147,0,"TI-S2_2012",14,373,14
"TI-S2",2012,"Caulerpa trifaria",0,-43,147,0,"TI-S2_2012",14,308,14
"TI-S2",2012,"Phyllotricha verruculosa",0,-43,147,0,"TI-S2_2012",14,473,14
"TI-S2",2012,"Xiphophora gladiata",0,-43,147,0,"TI-S2_2012",14,272,14
"TI-S2",2012,"Lessonia corrugata",0,-43,147,0,"TI-S2_2012",14,213,14
"NIN-S1",2012,"Asparagopsis armata",0,-43,147,0,"NIN-S1_2012",14,456,14
"NIN-S1",2012,"Callophyllis rangiferina",5.5,-43,147,2.34520787991171,"NIN-S1_2012",14,571,14
"NIN-S1",2012,"Carpoglossum confluens",21.5555555555556,-43,147,4.64279609239471,"NIN-S1_2012",14,533,14
"NIN-S1",2012,"Caulerpa scalpelliformis",11,-43,147,3.3166247903554,"NIN-S1_2012",14,421,14
"NIN-S1",2012,"Caulerpa trifaria",13.2,-43,147,3.63318042491699,"NIN-S1_2012",14,308,14
"NIN-S1",2012,"Hemineura frondosa",0,-43,147,0,"NIN-S1_2012",14,457,14
"NIN-S1",2012,"Phacelocarpus peperocarpos",0,-43,147,0,"NIN-S1_2012",14,739,14
"NIN-S1",2012,"Ballia callitricha",3,-43,147,1.73205080756888,"NIN-S1_2012",14,655,14
"NIN-S1",2012,"Caulerpa simpliciuscula",9,-43,147,3,"NIN-S1_2012",14,292,14
"NIN-S1",2012,"Echinothamnion hystrix",18,-43,147,4.24264068711928,"NIN-S1_2012",14,492,14
"NIN-S1",2012,"Ecklonia radiata",36.75,-43,147,6.06217782649107,"NIN-S1_2012",14,1137,14
"NIN-S1",2012,"Lenormandia marginata",8.36363636363636,-43,147,2.89199522192488,"NIN-S1_2012",14,454,14
"NIN-S1",2012,"Haliptilon roseum",6,-43,147,2.44948974278318,"NIN-S1_2012",14,942,14
"NIN-S1",2012,"Caulerpa geminata",16,-43,147,4,"NIN-S1_2012",14,468,14
"NIN-S1",2012,"Plocamium angustum",16.6666666666667,-43,147,4.08248290463863,"NIN-S1_2012",14,789,14
"NIN-S1",2012,"Plocamium dilatatum",26,-43,147,5.09901951359278,"NIN-S1_2012",14,564,14
"NIN-S1",2012,"Pollexfenia lobata",0,-43,147,0,"NIN-S1_2012",14,306,14
"NIN-S1",2012,"Seirococcus axillaris",0,-43,147,0,"NIN-S1_2012",14,283,14
"NIN-S1",2012,"Dictyopteris muelleri",0,-43,147,0,"NIN-S1_2012",14,555,14
"NIN-S1",2012,"Thamnoclonium dichotomum",22.75,-43,147,4.76969600708473,"NIN-S1_2012",14,332,14
"NIN-S1",2012,"Sargassum fallax",30.8,-43,147,5.54977477020464,"NIN-S1_2012",14,692,14
"NIN-S1",2012,"Phyllospora comosa",0,-43,147,0,"NIN-S1_2012",14,659,14
"NIN-S1",2012,"Phyllotricha verruculosa",2,-43,147,1.4142135623731,"NIN-S1_2012",14,473,14
"NIN-S1",2012,"Perithalia caudata",64,-43,147,8,"NIN-S1_2012",14,338,14
"NIN-S1",2012,"Plocamium mertensii",0,-43,147,0,"NIN-S1_2012",14,499,14
"NIN-S1",2012,"Sargassum sonderi",0,-43,147,0,"NIN-S1_2012",14,227,14
